ad_id,brand,product_id,timestamp,impressions,clicks
AD0451,Brand C,P004,2023-09-15 21:30:00,1475,150
AD0452,Brand A,P004,2023-09-15 21:31:00,4202,263
AD0453,Brand A,P003,2023-09-15 21:32:00,2245,171
AD0454,Brand B,P003,2023-09-15 21:33:00,3137,140
AD0455,Brand C,P002,2023-09-15 21:34:00,1756,280
AD0456,Brand A,P002,2023-09-15 21:35:00,2147,64
AD0457,Brand A,P004,2023-09-15 21:36:00,4822,277
AD0458,Brand B,P003,2023-09-15 21:37:00,4243,118
AD0459,Brand B,P001,2023-09-15 21:38:00,3020,279
AD0460,Brand C,P002,2023-09-15 21:39:00,3121,174
AD0461,Brand A,P004,2023-09-15 21:40:00,2194,63
AD0462,Brand B,P002,2023-09-15 21:41:00,3654,222
AD0463,Brand C,P004,2023-09-15 21:42:00,2780,91
AD0464,Brand B,P003,2023-09-15 21:43:00,2028,280
AD0465,Brand C,P004,2023-09-15 21:44:00,4837,219
AD0466,Brand A,P004,2023-09-15 21:45:00,3880,259
AD0467,Brand B,P004,2023-09-15 21:46:00,4650,153
AD0468,Brand B,P003,2023-09-15 21:47:00,3236,252
AD0469,Brand A,P002,2023-09-15 21:48:00,1622,259
AD0470,Brand C,P002,2023-09-15 21:49:00,1160,110
AD0471,Brand C,P001,2023-09-15 21:50:00,4718,298
AD0472,Brand C,P002,2023-09-15 21:51:00,3953,207
AD0473,Brand C,P002,2023-09-15 21:52:00,1104,250
AD0474,Brand A,P004,2023-09-15 21:53:00,3049,256
AD0475,Brand A,P002,2023-09-15 21:54:00,4628,86
AD0476,Brand A,P001,2023-09-15 21:55:00,1990,105
AD0477,Brand B,P004,2023-09-15 21:56:00,1954,107
AD0478,Brand A,P002,2023-09-15 21:57:00,3107,168
AD0479,Brand A,P003,2023-09-15 21:58:00,4595,250
AD0480,Brand C,P004,2023-09-15 21:59:00,1504,240
AD0481,Brand C,P003,2023-09-15 22:00:00,2259,144
AD0482,Brand C,P004,2023-09-15 22:01:00,2348,239
AD0483,Brand C,P004,2023-09-15 22:02:00,3529,156
AD0484,Brand B,P003,2023-09-15 22:03:00,4000,66
AD0485,Brand B,P001,2023-09-15 22:04:00,3807,157
AD0486,Brand C,P001,2023-09-15 22:05:00,3216,146
AD0487,Brand C,P002,2023-09-15 22:06:00,1140,123
AD0488,Brand B,P003,2023-09-15 22:07:00,1222,97
AD0489,Brand C,P002,2023-09-15 22:08:00,3979,213
AD0490,Brand A,P002,2023-09-15 22:09:00,4755,206
AD0491,Brand B,P002,2023-09-15 22:10:00,4573,185
AD0492,Brand A,P004,2023-09-15 22:11:00,2105,100
AD0493,Brand B,P002,2023-09-15 22:12:00,1101,199
AD0494,Brand B,P003,2023-09-15 22:13:00,3187,278
AD0495,Brand C,P003,2023-09-15 22:14:00,4972,157
AD0496,Brand B,P003,2023-09-15 22:15:00,2010,290
AD0497,Brand C,P004,2023-09-15 22:16:00,3801,73
AD0498,Brand C,P002,2023-09-15 22:17:00,4065,53
AD0499,Brand A,P002,2023-09-15 22:18:00,2549,250
AD0500,Brand A,P002,2023-09-15 22:19:00,1826,253
AD0501,Brand C,P001,2023-09-15 22:20:00,1848,166
AD0502,Brand B,P001,2023-09-15 22:21:00,3515,247
AD0503,Brand B,P003,2023-09-15 22:22:00,3838,270
AD0504,Brand B,P001,2023-09-15 22:23:00,3372,243
AD0505,Brand C,P003,2023-09-15 22:24:00,3446,113
AD0506,Brand B,P004,2023-09-15 22:25:00,4084,79
AD0507,Brand C,P002,2023-09-15 22:26:00,3041,98
AD0508,Brand B,P004,2023-09-15 22:27:00,2182,253
AD0509,Brand A,P001,2023-09-15 22:28:00,2298,222
AD0510,Brand C,P003,2023-09-15 22:29:00,2004,189
AD0511,Brand B,P003,2023-09-15 22:30:00,1740,193
AD0512,Brand B,P004,2023-09-15 22:31:00,3674,52
AD0513,Brand B,P003,2023-09-15 22:32:00,4738,80
AD0514,Brand B,P002,2023-09-15 22:33:00,4984,161
AD0515,Brand C,P003,2023-09-15 22:34:00,1301,230
AD0516,Brand C,P001,2023-09-15 22:35:00,2130,166
AD0517,Brand B,P001,2023-09-15 22:36:00,1737,272
AD0518,Brand C,P001,2023-09-15 22:37:00,1505,58
AD0519,Brand B,P002,2023-09-15 22:38:00,3393,291
AD0520,Brand B,P002,2023-09-15 22:39:00,1196,216
AD0521,Brand B,P001,2023-09-15 22:40:00,1203,189
AD0522,Brand B,P004,2023-09-15 22:41:00,3873,202
AD0523,Brand B,P004,2023-09-15 22:42:00,3856,121
AD0524,Brand A,P004,2023-09-15 22:43:00,1993,249
AD0525,Brand A,P004,2023-09-15 22:44:00,1092,138
AD0526,Brand A,P001,2023-09-15 22:45:00,2400,212
AD0527,Brand B,P003,2023-09-15 22:46:00,2758,120
AD0528,Brand B,P002,2023-09-15 22:47:00,4988,79
AD0529,Brand A,P002,2023-09-15 22:48:00,4578,98
AD0530,Brand C,P004,2023-09-15 22:49:00,3380,114
AD0531,Brand B,P003,2023-09-15 22:50:00,4305,215
AD0532,Brand B,P003,2023-09-15 22:51:00,4878,191
AD0533,Brand B,P001,2023-09-15 22:52:00,1021,254
AD0534,Brand B,P004,2023-09-15 22:53:00,2221,108
AD0535,Brand C,P002,2023-09-15 22:54:00,1134,121
AD0536,Brand B,P003,2023-09-15 22:55:00,1052,254
AD0537,Brand C,P004,2023-09-15 22:56:00,3765,231
AD0538,Brand B,P004,2023-09-15 22:57:00,3644,226
AD0539,Brand B,P004,2023-09-15 22:58:00,2476,153
AD0540,Brand B,P003,2023-09-15 22:59:00,1797,75
AD0541,Brand C,P002,2023-09-15 23:00:00,2151,182
AD0542,Brand A,P002,2023-09-15 23:01:00,2185,61
AD0543,Brand C,P003,2023-09-15 23:02:00,2626,214
AD0544,Brand A,P004,2023-09-15 23:03:00,3920,142
AD0545,Brand B,P003,2023-09-15 23:04:00,1242,245
AD0546,Brand C,P003,2023-09-15 23:05:00,2311,162
AD0547,Brand A,P004,2023-09-15 23:06:00,1479,225
AD0548,Brand A,P002,2023-09-15 23:07:00,3366,83
AD0549,Brand B,P001,2023-09-15 23:08:00,2489,221
AD0550,Brand A,P003,2023-09-15 23:09:00,2564,95
AD0551,Brand A,P002,2023-09-15 23:10:00,2275,226
AD0552,Brand C,P003,2023-09-15 23:11:00,1596,224
AD0553,Brand B,P004,2023-09-15 23:12:00,4932,172
AD0554,Brand B,P004,2023-09-15 23:13:00,2607,120
AD0555,Brand B,P001,2023-09-15 23:14:00,3376,157
AD0556,Brand A,P002,2023-09-15 23:15:00,3178,171
AD0557,Brand C,P004,2023-09-15 23:16:00,4986,145
AD0558,Brand C,P002,2023-09-15 23:17:00,1604,147
AD0559,Brand A,P003,2023-09-15 23:18:00,3179,222
AD0560,Brand B,P003,2023-09-15 23:19:00,1616,139
AD0561,Brand B,P004,2023-09-15 23:20:00,4494,271
AD0562,Brand B,P001,2023-09-15 23:21:00,1811,241
AD0563,Brand B,P004,2023-09-15 23:22:00,4752,171
AD0564,Brand C,P001,2023-09-15 23:23:00,3369,183
AD0565,Brand A,P001,2023-09-15 23:24:00,1920,265
AD0566,Brand B,P001,2023-09-15 23:25:00,2803,114
AD0567,Brand B,P001,2023-09-15 23:26:00,4948,84
AD0568,Brand C,P001,2023-09-15 23:27:00,2160,70
AD0569,Brand C,P004,2023-09-15 23:28:00,3305,151
AD0570,Brand C,P003,2023-09-15 23:29:00,3295,284
AD0571,Brand B,P002,2023-09-15 23:30:00,4574,90
AD0572,Brand B,P003,2023-09-15 23:31:00,4676,106
AD0573,Brand C,P002,2023-09-15 23:32:00,1788,69
AD0574,Brand C,P003,2023-09-15 23:33:00,2626,226
AD0575,Brand C,P001,2023-09-15 23:34:00,4045,98
AD0576,Brand B,P002,2023-09-15 23:35:00,1284,295
AD0577,Brand C,P004,2023-09-15 23:36:00,3822,184
AD0578,Brand B,P003,2023-09-15 23:37:00,3607,80
AD0579,Brand C,P001,2023-09-15 23:38:00,1241,177
AD0580,Brand A,P004,2023-09-15 23:39:00,2634,75
AD0581,Brand B,P003,2023-09-15 23:40:00,2094,232
AD0582,Brand A,P002,2023-09-15 23:41:00,3088,143
AD0583,Brand C,P004,2023-09-15 23:42:00,4878,240
AD0584,Brand B,P004,2023-09-15 23:43:00,2013,161
AD0585,Brand B,P003,2023-09-15 23:44:00,2427,141
AD0586,Brand B,P003,2023-09-15 23:45:00,1326,68
AD0587,Brand A,P001,2023-09-15 23:46:00,2496,68
AD0588,Brand B,P001,2023-09-15 23:47:00,2600,126
AD0589,Brand B,P002,2023-09-15 23:48:00,1538,146
AD0590,Brand A,P004,2023-09-15 23:49:00,4111,97
AD0591,Brand B,P003,2023-09-15 23:50:00,4828,255
AD0592,Brand C,P004,2023-09-15 23:51:00,2247,192
AD0593,Brand B,P004,2023-09-15 23:52:00,3590,79
AD0594,Brand B,P001,2023-09-15 23:53:00,1908,131
AD0595,Brand B,P002,2023-09-15 23:54:00,1315,176
AD0596,Brand A,P004,2023-09-15 23:55:00,2444,199
AD0597,Brand C,P001,2023-09-15 23:56:00,3029,154
AD0598,Brand A,P001,2023-09-15 23:57:00,1679,269
AD0599,Brand A,P001,2023-09-15 23:58:00,3113,193
AD0600,Brand B,P004,2023-09-15 23:59:00,2226,130
AD0601,Brand B,P001,2023-09-16 00:00:00,1756,180
AD0602,Brand A,P004,2023-09-16 00:01:00,2744,102
AD0603,Brand C,P004,2023-09-16 00:02:00,4086,61
AD0604,Brand A,P003,2023-09-16 00:03:00,1029,289
AD0605,Brand A,P004,2023-09-16 00:04:00,3738,100
AD0606,Brand C,P004,2023-09-16 00:05:00,1095,264
AD0607,Brand C,P001,2023-09-16 00:06:00,1965,204
AD0608,Brand B,P002,2023-09-16 00:07:00,3296,51
AD0609,Brand B,P003,2023-09-16 00:08:00,1502,197
AD0610,Brand A,P001,2023-09-16 00:09:00,3810,121
AD0611,Brand C,P004,2023-09-16 00:10:00,4991,53
AD0612,Brand C,P001,2023-09-16 00:11:00,2602,53
AD0613,Brand A,P001,2023-09-16 00:12:00,3990,102
AD0614,Brand A,P002,2023-09-16 00:13:00,1484,176
AD0615,Brand A,P004,2023-09-16 00:14:00,2015,138
AD0616,Brand B,P003,2023-09-16 00:15:00,1314,233
AD0617,Brand C,P003,2023-09-16 00:16:00,2558,188
AD0618,Brand C,P001,2023-09-16 00:17:00,2022,188
AD0619,Brand A,P004,2023-09-16 00:18:00,2080,292
AD0620,Brand C,P003,2023-09-16 00:19:00,2105,243
AD0621,Brand B,P002,2023-09-16 00:20:00,1510,140
AD0622,Brand A,P004,2023-09-16 00:21:00,2136,121
AD0623,Brand A,P004,2023-09-16 00:22:00,3776,50
AD0624,Brand B,P003,2023-09-16 00:23:00,2717,256
AD0625,Brand C,P002,2023-09-16 00:24:00,4121,155
AD0626,Brand C,P003,2023-09-16 00:25:00,1320,60
AD0627,Brand B,P003,2023-09-16 00:26:00,2607,153
AD0628,Brand B,P004,2023-09-16 00:27:00,4773,73
AD0629,Brand B,P003,2023-09-16 00:28:00,4930,121
AD0630,Brand A,P002,2023-09-16 00:29:00,1294,103
AD0631,Brand A,P001,2023-09-16 00:30:00,3955,199
AD0632,Brand C,P003,2023-09-16 00:31:00,4511,272
AD0633,Brand C,P004,2023-09-16 00:32:00,2212,237
AD0634,Brand A,P003,2023-09-16 00:33:00,1773,112
AD0635,Brand A,P004,2023-09-16 00:34:00,1872,260
AD0636,Brand B,P003,2023-09-16 00:35:00,1785,172
AD0637,Brand A,P004,2023-09-16 00:36:00,3355,142
AD0638,Brand B,P001,2023-09-16 00:37:00,2411,179
AD0639,Brand A,P002,2023-09-16 00:38:00,4726,80
AD0640,Brand C,P004,2023-09-16 00:39:00,2977,287
AD0641,Brand C,P003,2023-09-16 00:40:00,4241,69
AD0642,Brand B,P001,2023-09-16 00:41:00,2768,217
AD0643,Brand A,P001,2023-09-16 00:42:00,3622,187
AD0644,Brand A,P003,2023-09-16 00:43:00,1065,109
AD0645,Brand B,P004,2023-09-16 00:44:00,3182,266
AD0646,Brand C,P002,2023-09-16 00:45:00,4597,222
AD0647,Brand C,P003,2023-09-16 00:46:00,4319,65
AD0648,Brand B,P003,2023-09-16 00:47:00,4469,214
AD0649,Brand C,P003,2023-09-16 00:48:00,1355,259
AD0650,Brand A,P003,2023-09-16 00:49:00,2458,214
AD0651,Brand A,P004,2023-09-16 00:50:00,2104,238
AD0652,Brand C,P004,2023-09-16 00:51:00,3014,111
AD0653,Brand A,P004,2023-09-16 00:52:00,1455,190
AD0654,Brand B,P004,2023-09-16 00:53:00,1591,67
AD0655,Brand C,P002,2023-09-16 00:54:00,1232,268
AD0656,Brand B,P004,2023-09-16 00:55:00,3050,227
AD0657,Brand A,P001,2023-09-16 00:56:00,2101,175
AD0658,Brand B,P003,2023-09-16 00:57:00,1010,296
AD0659,Brand C,P003,2023-09-16 00:58:00,3860,69
AD0660,Brand A,P002,2023-09-16 00:59:00,2796,224
AD0661,Brand B,P001,2023-09-16 01:00:00,3686,261
AD0662,Brand A,P004,2023-09-16 01:01:00,4376,172
AD0663,Brand A,P001,2023-09-16 01:02:00,1968,128
AD0664,Brand C,P002,2023-09-16 01:03:00,4256,211
AD0665,Brand C,P003,2023-09-16 01:04:00,2562,178
AD0666,Brand C,P001,2023-09-16 01:05:00,1587,290
AD0667,Brand A,P001,2023-09-16 01:06:00,1048,281
AD0668,Brand B,P001,2023-09-16 01:07:00,3800,79
AD0669,Brand C,P003,2023-09-16 01:08:00,4286,277
AD0670,Brand C,P001,2023-09-16 01:09:00,1815,157
AD0671,Brand C,P004,2023-09-16 01:10:00,2580,122
AD0672,Brand B,P004,2023-09-16 01:11:00,1326,227
AD0673,Brand A,P003,2023-09-16 01:12:00,3756,131
AD0674,Brand A,P001,2023-09-16 01:13:00,2861,65
AD0675,Brand A,P001,2023-09-16 01:14:00,4048,157
AD0676,Brand A,P004,2023-09-16 01:15:00,4084,54
AD0677,Brand B,P004,2023-09-16 01:16:00,4722,139
AD0678,Brand A,P003,2023-09-16 01:17:00,1461,82
AD0679,Brand C,P002,2023-09-16 01:18:00,4496,188
AD0680,Brand B,P002,2023-09-16 01:19:00,1345,121
AD0681,Brand C,P004,2023-09-16 01:20:00,1682,269
AD0682,Brand B,P002,2023-09-16 01:21:00,3241,104
AD0683,Brand B,P003,2023-09-16 01:22:00,4609,263
AD0684,Brand C,P001,2023-09-16 01:23:00,2819,196
AD0685,Brand B,P002,2023-09-16 01:24:00,2738,115
AD0686,Brand A,P001,2023-09-16 01:25:00,2401,204
AD0687,Brand C,P003,2023-09-16 01:26:00,2622,88
AD0688,Brand A,P004,2023-09-16 01:27:00,2017,121
AD0689,Brand B,P004,2023-09-16 01:28:00,4630,236
AD0690,Brand C,P003,2023-09-16 01:29:00,3669,138
AD0691,Brand A,P003,2023-09-16 01:30:00,1211,128
AD0692,Brand C,P002,2023-09-16 01:31:00,1140,140
AD0693,Brand B,P004,2023-09-16 01:32:00,4380,205
AD0694,Brand B,P004,2023-09-16 01:33:00,1332,292
AD0695,Brand B,P001,2023-09-16 01:34:00,3338,74
AD0696,Brand A,P004,2023-09-16 01:35:00,3320,290
AD0697,Brand C,P004,2023-09-16 01:36:00,2943,272
AD0698,Brand B,P003,2023-09-16 01:37:00,4853,198
AD0699,Brand C,P003,2023-09-16 01:38:00,2047,254
AD0700,Brand A,P004,2023-09-16 01:39:00,1149,84
AD0701,Brand B,P003,2023-09-16 01:40:00,1815,259
AD0702,Brand C,P003,2023-09-16 01:41:00,1312,191
AD0703,Brand A,P004,2023-09-16 01:42:00,1941,55
AD0704,Brand C,P001,2023-09-16 01:43:00,1378,145
AD0705,Brand A,P003,2023-09-16 01:44:00,3582,138
AD0706,Brand C,P002,2023-09-16 01:45:00,3115,169
AD0707,Brand A,P002,2023-09-16 01:46:00,4258,50
AD0708,Brand B,P001,2023-09-16 01:47:00,4073,266
AD0709,Brand C,P001,2023-09-16 01:48:00,2537,138
AD0710,Brand B,P001,2023-09-16 01:49:00,1168,163
AD0711,Brand A,P001,2023-09-16 01:50:00,4982,92
AD0712,Brand B,P004,2023-09-16 01:51:00,4412,150
AD0713,Brand A,P002,2023-09-16 01:52:00,4489,168
AD0714,Brand B,P003,2023-09-16 01:53:00,3524,58
AD0715,Brand B,P001,2023-09-16 01:54:00,1607,231
AD0716,Brand B,P001,2023-09-16 01:55:00,3481,256
AD0717,Brand C,P004,2023-09-16 01:56:00,3513,286
AD0718,Brand C,P004,2023-09-16 01:57:00,3925,174
AD0719,Brand B,P004,2023-09-16 01:58:00,4972,259
AD0720,Brand C,P001,2023-09-16 01:59:00,3528,283
AD0721,Brand A,P003,2023-09-16 02:00:00,3502,137
AD0722,Brand C,P001,2023-09-16 02:01:00,2147,264
AD0723,Brand C,P004,2023-09-16 02:02:00,4107,159
AD0724,Brand B,P001,2023-09-16 02:03:00,4719,82
AD0725,Brand A,P001,2023-09-16 02:04:00,1938,139
AD0726,Brand C,P002,2023-09-16 02:05:00,2853,82
AD0727,Brand B,P003,2023-09-16 02:06:00,3408,239
AD0728,Brand A,P004,2023-09-16 02:07:00,4323,136
AD0729,Brand A,P004,2023-09-16 02:08:00,1166,217
AD0730,Brand B,P003,2023-09-16 02:09:00,2312,68
AD0731,Brand C,P004,2023-09-16 02:10:00,1839,182
AD0732,Brand C,P004,2023-09-16 02:11:00,3703,199
AD0733,Brand C,P003,2023-09-16 02:12:00,4519,109
AD0734,Brand C,P001,2023-09-16 02:13:00,4871,68
AD0735,Brand B,P004,2023-09-16 02:14:00,4894,209
AD0736,Brand A,P004,2023-09-16 02:15:00,4565,264
AD0737,Brand B,P002,2023-09-16 02:16:00,1335,54
AD0738,Brand A,P002,2023-09-16 02:17:00,2401,172
AD0739,Brand A,P003,2023-09-16 02:18:00,2018,163
AD0740,Brand C,P003,2023-09-16 02:19:00,2700,77
AD0741,Brand C,P003,2023-09-16 02:20:00,3543,153
AD0742,Brand C,P004,2023-09-16 02:21:00,3404,59
AD0743,Brand C,P002,2023-09-16 02:22:00,1170,152
AD0744,Brand B,P003,2023-09-16 02:23:00,2239,138
AD0745,Brand B,P003,2023-09-16 02:24:00,4144,82
AD0746,Brand B,P001,2023-09-16 02:25:00,2610,228
AD0747,Brand C,P002,2023-09-16 02:26:00,4368,123
AD0748,Brand C,P003,2023-09-16 02:27:00,1625,83
AD0749,Brand A,P002,2023-09-16 02:28:00,4395,62
AD0750,Brand A,P003,2023-09-16 02:29:00,1402,161
AD0751,Brand C,P003,2023-09-16 02:30:00,1524,163
AD0752,Brand A,P002,2023-09-16 02:31:00,4516,272
AD0753,Brand A,P004,2023-09-16 02:32:00,2830,279
AD0754,Brand C,P003,2023-09-16 02:33:00,4500,114
AD0755,Brand A,P004,2023-09-16 02:34:00,1520,129
AD0756,Brand B,P003,2023-09-16 02:35:00,2305,184
AD0757,Brand A,P004,2023-09-16 02:36:00,1363,117
AD0758,Brand C,P004,2023-09-16 02:37:00,3232,204
AD0759,Brand C,P004,2023-09-16 02:38:00,4061,167
AD0760,Brand C,P004,2023-09-16 02:39:00,4575,157
AD0761,Brand A,P001,2023-09-16 02:40:00,4505,232
AD0762,Brand C,P001,2023-09-16 02:41:00,3741,187
AD0763,Brand C,P001,2023-09-16 02:42:00,4665,148
AD0764,Brand C,P003,2023-09-16 02:43:00,3208,173
AD0765,Brand C,P001,2023-09-16 02:44:00,2333,160
AD0766,Brand A,P002,2023-09-16 02:45:00,3375,230
AD0767,Brand C,P003,2023-09-16 02:46:00,2080,251
AD0768,Brand B,P003,2023-09-16 02:47:00,3984,237
AD0769,Brand C,P002,2023-09-16 02:48:00,4407,243
AD0770,Brand C,P002,2023-09-16 02:49:00,4350,184
AD0771,Brand B,P004,2023-09-16 02:50:00,2671,275
AD0772,Brand B,P004,2023-09-16 02:51:00,1872,282
AD0773,Brand A,P003,2023-09-16 02:52:00,3127,221
AD0774,Brand C,P003,2023-09-16 02:53:00,3641,114
AD0775,Brand A,P003,2023-09-16 02:54:00,1808,136
AD0776,Brand A,P003,2023-09-16 02:55:00,4740,107
AD0777,Brand A,P004,2023-09-16 02:56:00,1674,52
AD0778,Brand A,P004,2023-09-16 02:57:00,3670,77
AD0779,Brand B,P003,2023-09-16 02:58:00,1662,171
AD0780,Brand A,P004,2023-09-16 02:59:00,1547,228
AD0781,Brand B,P002,2023-09-16 03:00:00,3923,160
AD0782,Brand A,P004,2023-09-16 03:01:00,2784,176
AD0783,Brand A,P003,2023-09-16 03:02:00,4561,282
AD0784,Brand C,P003,2023-09-16 03:03:00,3135,63
AD0785,Brand B,P002,2023-09-16 03:04:00,2788,175
AD0786,Brand C,P001,2023-09-16 03:05:00,3176,95
AD0787,Brand A,P002,2023-09-16 03:06:00,2242,107
AD0788,Brand A,P003,2023-09-16 03:07:00,2618,164
AD0789,Brand C,P004,2023-09-16 03:08:00,1753,299
AD0790,Brand C,P001,2023-09-16 03:09:00,2741,244
AD0791,Brand B,P004,2023-09-16 03:10:00,2987,165
AD0792,Brand B,P003,2023-09-16 03:11:00,4466,150
AD0793,Brand C,P002,2023-09-16 03:12:00,4782,223
AD0794,Brand A,P002,2023-09-16 03:13:00,1915,97
AD0795,Brand B,P003,2023-09-16 03:14:00,2484,57
AD0796,Brand B,P003,2023-09-16 03:15:00,2231,149
AD0797,Brand C,P004,2023-09-16 03:16:00,3529,148
AD0798,Brand A,P002,2023-09-16 03:17:00,4874,145
AD0799,Brand A,P004,2023-09-16 03:18:00,2350,223
AD0800,Brand C,P004,2023-09-16 03:19:00,4541,214
AD0801,Brand C,P003,2023-09-16 03:20:00,3930,158
AD0802,Brand A,P001,2023-09-16 03:21:00,4878,295
AD0803,Brand C,P002,2023-09-16 03:22:00,1770,174
AD0804,Brand A,P001,2023-09-16 03:23:00,3523,275
AD0805,Brand A,P002,2023-09-16 03:24:00,1992,251
AD0806,Brand A,P004,2023-09-16 03:25:00,3313,239
AD0807,Brand A,P004,2023-09-16 03:26:00,1379,291
AD0808,Brand A,P002,2023-09-16 03:27:00,3857,198
AD0809,Brand A,P001,2023-09-16 03:28:00,3470,211
AD0810,Brand A,P002,2023-09-16 03:29:00,4733,144
AD0811,Brand A,P001,2023-09-16 03:30:00,1529,75
AD0812,Brand B,P004,2023-09-16 03:31:00,2175,139
AD0813,Brand C,P004,2023-09-16 03:32:00,1123,152
AD0814,Brand C,P003,2023-09-16 03:33:00,4892,81
AD0815,Brand A,P004,2023-09-16 03:34:00,4213,101
AD0816,Brand B,P001,2023-09-16 03:35:00,4896,221
AD0817,Brand A,P001,2023-09-16 03:36:00,3156,265
AD0818,Brand C,P004,2023-09-16 03:37:00,3073,54
AD0819,Brand C,P003,2023-09-16 03:38:00,3423,183
AD0820,Brand A,P004,2023-09-16 03:39:00,3572,123
AD0821,Brand B,P004,2023-09-16 03:40:00,4203,289
AD0822,Brand C,P002,2023-09-16 03:41:00,4925,257
AD0823,Brand C,P002,2023-09-16 03:42:00,4526,254
AD0824,Brand C,P004,2023-09-16 03:43:00,1743,235
AD0825,Brand A,P002,2023-09-16 03:44:00,1205,146
AD0826,Brand B,P003,2023-09-16 03:45:00,1261,132
AD0827,Brand A,P001,2023-09-16 03:46:00,2283,125
AD0828,Brand C,P004,2023-09-16 03:47:00,2274,109
AD0829,Brand C,P001,2023-09-16 03:48:00,1292,280
AD0830,Brand B,P004,2023-09-16 03:49:00,2607,107
AD0831,Brand A,P002,2023-09-16 03:50:00,1835,255
AD0832,Brand A,P001,2023-09-16 03:51:00,4189,220
AD0833,Brand C,P001,2023-09-16 03:52:00,3148,205
AD0834,Brand B,P001,2023-09-16 03:53:00,2743,164
AD0835,Brand C,P004,2023-09-16 03:54:00,4053,91
AD0836,Brand A,P002,2023-09-16 03:55:00,1397,68
AD0837,Brand A,P002,2023-09-16 03:56:00,3905,104
AD0838,Brand C,P003,2023-09-16 03:57:00,4615,114
AD0839,Brand A,P002,2023-09-16 03:58:00,2446,106
AD0840,Brand B,P004,2023-09-16 03:59:00,4189,231
AD0841,Brand B,P003,2023-09-16 04:00:00,3546,187
AD0842,Brand A,P001,2023-09-16 04:01:00,2610,78
AD0843,Brand B,P003,2023-09-16 04:02:00,2066,214
AD0844,Brand C,P003,2023-09-16 04:03:00,1587,262
AD0845,Brand C,P004,2023-09-16 04:04:00,1672,203
AD0846,Brand A,P004,2023-09-16 04:05:00,4833,147
AD0847,Brand A,P004,2023-09-16 04:06:00,4525,293
AD0848,Brand B,P001,2023-09-16 04:07:00,3391,221
AD0849,Brand A,P001,2023-09-16 04:08:00,2462,296
AD0850,Brand A,P001,2023-09-16 04:09:00,3405,71
AD0851,Brand A,P004,2023-09-16 04:10:00,4120,204
AD0852,Brand C,P002,2023-09-16 04:11:00,4273,252
AD0853,Brand C,P001,2023-09-16 04:12:00,3374,159
AD0854,Brand B,P004,2023-09-16 04:13:00,4027,162
AD0855,Brand B,P004,2023-09-16 04:14:00,4283,167
AD0856,Brand C,P004,2023-09-16 04:15:00,2766,162
AD0857,Brand A,P003,2023-09-16 04:16:00,2633,75
AD0858,Brand B,P001,2023-09-16 04:17:00,3241,274
AD0859,Brand A,P001,2023-09-16 04:18:00,4248,72
AD0860,Brand C,P004,2023-09-16 04:19:00,4240,82
AD0861,Brand A,P001,2023-09-16 04:20:00,4599,233
AD0862,Brand C,P002,2023-09-16 04:21:00,1246,246
AD0863,Brand C,P001,2023-09-16 04:22:00,2391,222
AD0864,Brand C,P002,2023-09-16 04:23:00,1815,78
AD0865,Brand A,P004,2023-09-16 04:24:00,4092,157
AD0866,Brand A,P004,2023-09-16 04:25:00,2635,223
AD0867,Brand C,P003,2023-09-16 04:26:00,4085,187
AD0868,Brand A,P004,2023-09-16 04:27:00,2027,222
AD0869,Brand C,P002,2023-09-16 04:28:00,4853,85
AD0870,Brand A,P002,2023-09-16 04:29:00,2481,266
AD0871,Brand B,P003,2023-09-16 04:30:00,4662,274
AD0872,Brand C,P001,2023-09-16 04:31:00,2593,89
AD0873,Brand A,P001,2023-09-16 04:32:00,2147,296
AD0874,Brand C,P004,2023-09-16 04:33:00,2924,190
AD0875,Brand C,P001,2023-09-16 04:34:00,1155,89
AD0876,Brand A,P003,2023-09-16 04:35:00,2477,235
AD0877,Brand A,P001,2023-09-16 04:36:00,2538,293
AD0878,Brand A,P003,2023-09-16 04:37:00,1586,290
AD0879,Brand A,P003,2023-09-16 04:38:00,4465,197
AD0880,Brand A,P003,2023-09-16 04:39:00,4839,72
AD0881,Brand A,P003,2023-09-16 04:40:00,3546,271
AD0882,Brand C,P004,2023-09-16 04:41:00,2365,217
AD0883,Brand A,P003,2023-09-16 04:42:00,4371,96
AD0884,Brand A,P003,2023-09-16 04:43:00,4604,184
AD0885,Brand B,P003,2023-09-16 04:44:00,4520,73
AD0886,Brand A,P002,2023-09-16 04:45:00,2603,212
AD0887,Brand B,P001,2023-09-16 04:46:00,2375,153
AD0888,Brand C,P003,2023-09-16 04:47:00,4355,70
AD0889,Brand C,P001,2023-09-16 04:48:00,4834,153
AD0890,Brand A,P001,2023-09-16 04:49:00,4978,149
AD0891,Brand A,P001,2023-09-16 04:50:00,1503,178
AD0892,Brand C,P004,2023-09-16 04:51:00,3055,261
AD0893,Brand B,P002,2023-09-16 04:52:00,4063,144
AD0894,Brand B,P002,2023-09-16 04:53:00,4062,120
AD0895,Brand B,P004,2023-09-16 04:54:00,1464,196
AD0896,Brand C,P001,2023-09-16 04:55:00,4139,229
AD0897,Brand B,P001,2023-09-16 04:56:00,2815,215
AD0898,Brand B,P004,2023-09-16 04:57:00,1985,79
AD0899,Brand A,P004,2023-09-16 04:58:00,4475,150
AD0900,Brand B,P002,2023-09-16 04:59:00,4439,234
