transaction_id,product_id,rep_id,date,revenue
T0602,P002,SR577,2023-09-05,194.68
T0603,P002,SR1556,2023-08-23,478.78
T0604,P003,SR2692,2023-08-22,1567.02
T0605,P003,SR2302,2023-08-24,1355.15
T0606,P004,SR381,2023-09-06,494.67
T0607,P001,SR149,2023-08-18,685.01
T0608,P001,SR1095,2023-08-23,1045.34
T0609,P004,SR1244,2023-09-14,1137.81
T0610,P001,SR2959,2023-08-27,1980.81
T0611,P004,SR1383,2023-09-01,1607.28
T0612,P003,SR2194,2023-09-12,361.96
T0613,P004,SR2541,2023-09-04,1658.94
T0614,P004,SR2814,2023-09-09,1541.03
T0615,P004,SR1362,2023-09-09,1903.78
T0616,P004,SR2950,2023-08-20,1214.4
T0617,P001,SR1339,2023-08-19,1193.28
T0618,P002,SR1829,2023-08-31,567.54
T0619,P002,SR1346,2023-08-18,857.07
T0620,P003,SR952,2023-08-30,1531.85
T0621,P004,SR1452,2023-08-24,701.49
T0622,P002,SR1390,2023-09-03,548.72
T0623,P001,SR1465,2023-09-13,777.51
T0624,P003,SR1997,2023-09-11,907.93
T0625,P001,SR918,2023-08-24,406.66
T0626,P001,SR1181,2023-08-25,300.19
T0627,P003,SR1943,2023-08-23,1521.14
T0628,P001,SR1811,2023-09-01,1071.21
T0629,P002,SR1774,2023-08-29,470.66
T0630,P001,SR1517,2023-08-28,1466.94
T0631,P001,SR2915,2023-08-16,1680.36
T0632,P001,SR1576,2023-09-15,290.7
T0633,P002,SR792,2023-09-14,807.55
T0634,P003,SR1174,2023-08-26,1781.28
T0635,P004,SR2402,2023-09-14,1954.85
T0636,P004,SR2208,2023-08-31,589.05
T0637,P003,SR2636,2023-09-07,380.88
T0638,P003,SR2515,2023-08-30,430.11
T0639,P002,SR108,2023-08-23,238.05
T0640,P001,SR2815,2023-08-27,418.33
T0641,P003,SR199,2023-09-03,510.87
T0642,P004,SR1860,2023-09-13,122.49
T0643,P002,SR1549,2023-09-06,1676.69
T0644,P004,SR1965,2023-08-20,409.53
T0645,P003,SR731,2023-08-26,1470.72
T0646,P004,SR130,2023-09-04,637.14
T0647,P004,SR458,2023-08-19,665.93
T0648,P003,SR1938,2023-09-14,1219.02
T0649,P002,SR2270,2023-08-31,1982.77
T0650,P002,SR2389,2023-08-21,1781.77
T0651,P002,SR922,2023-09-04,462.41
T0652,P003,SR509,2023-08-17,1670.72
T0653,P004,SR1680,2023-08-31,1999.2
T0654,P002,SR165,2023-08-27,385.22
T0655,P004,SR2446,2023-09-14,1728.91
T0656,P004,SR983,2023-08-27,430.58
T0657,P001,SR399,2023-09-05,1417.41
T0658,P004,SR426,2023-09-06,643.76
T0659,P003,SR1211,2023-08-31,523.11
T0660,P003,SR2549,2023-08-30,1253.71
T0661,P001,SR2426,2023-08-30,988.96
T0662,P003,SR1830,2023-08-19,687.66
T0663,P003,SR2567,2023-08-31,412.01
T0664,P003,SR2178,2023-09-04,693.23
T0665,P004,SR833,2023-08-24,843.2
T0666,P004,SR1137,2023-08-28,414.4
T0667,P004,SR1525,2023-09-12,834.86
T0668,P004,SR2743,2023-08-29,637.91
T0669,P003,SR440,2023-08-19,1556.25
T0670,P003,SR1574,2023-09-03,1900.27
T0671,P002,SR1236,2023-09-13,1764.25
T0672,P002,SR2746,2023-09-05,1207.32
T0673,P003,SR270,2023-08-31,1230.74
T0674,P003,SR921,2023-08-19,1760.1
T0675,P003,SR1113,2023-08-19,413.85
T0676,P001,SR551,2023-08-21,529.72
T0677,P003,SR2129,2023-08-27,1259.63
T0678,P001,SR2473,2023-08-29,1905.78
T0679,P004,SR2579,2023-08-18,505.69
T0680,P004,SR2633,2023-08-31,1438.12
T0681,P004,SR1036,2023-08-25,689.36
T0682,P003,SR1715,2023-08-24,1017.89
T0683,P004,SR1198,2023-09-07,575.92
T0684,P004,SR701,2023-08-21,245.93
T0685,P001,SR2844,2023-09-09,1301.95
T0686,P001,SR1061,2023-08-20,989.64
T0687,P003,SR786,2023-09-13,859.27
T0688,P002,SR2263,2023-08-31,1613.07
T0689,P003,SR160,2023-08-31,504.32
T0690,P001,SR1226,2023-09-15,1878.58
T0691,P003,SR2196,2023-08-21,1472.92
T0692,P004,SR1130,2023-08-25,1438.24
T0693,P002,SR2307,2023-09-04,1873.9
T0694,P003,SR2344,2023-08-27,845.59
T0695,P004,SR659,2023-08-20,1724.46
T0696,P004,SR1401,2023-08-22,525.2
T0697,P004,SR1394,2023-09-06,326.86
T0698,P003,SR1353,2023-09-13,1899.95
T0699,P003,SR473,2023-08-20,432.1
T0700,P003,SR1855,2023-08-22,791.49
T0701,P002,SR2129,2023-08-17,618.05
T0702,P004,SR884,2023-08-19,105.53
T0703,P003,SR980,2023-08-25,1480.02
T0704,P004,SR627,2023-09-05,357.11
T0705,P002,SR307,2023-08-17,1027.42
T0706,P003,SR1216,2023-08-22,1493.56
T0707,P001,SR2764,2023-09-02,1444.85
T0708,P003,SR1866,2023-08-16,895.45
T0709,P001,SR1592,2023-08-18,1089.45
T0710,P003,SR067,2023-09-01,366.99
T0711,P004,SR990,2023-09-09,429.4
T0712,P004,SR2191,2023-08-28,112.06
T0713,P003,SR2076,2023-08-30,321.97
T0714,P001,SR1559,2023-08-30,197.28
T0715,P002,SR035,2023-08-20,1840.24
T0716,P003,SR2738,2023-08-24,178.03
T0717,P002,SR2778,2023-09-11,1442.94
T0718,P001,SR2349,2023-08-26,1650.91
T0719,P001,SR2579,2023-08-23,514.28
T0720,P004,SR764,2023-08-17,1079.73
T0721,P004,SR2903,2023-08-21,798.9
T0722,P001,SR1353,2023-09-02,1783.07
T0723,P004,SR1662,2023-08-25,1305.69
T0724,P004,SR1311,2023-09-13,1825.46
T0725,P001,SR1458,2023-08-23,1427.38
T0726,P002,SR1850,2023-09-10,1193.31
T0727,P003,SR120,2023-08-31,746.92
T0728,P004,SR2344,2023-09-11,1843.74
T0729,P001,SR2126,2023-08-27,1268.49
T0730,P003,SR2681,2023-09-01,933.74
T0731,P002,SR2119,2023-08-19,1312.36
T0732,P004,SR1651,2023-08-26,1890.28
T0733,P002,SR144,2023-08-21,1338.32
T0734,P004,SR2314,2023-09-01,400.79
T0735,P002,SR003,2023-08-31,1667.94
T0736,P004,SR861,2023-09-09,1310.97
T0737,P002,SR977,2023-08-19,353.03
T0738,P001,SR1628,2023-08-21,920.65
T0739,P002,SR2613,2023-08-17,427.01
T0740,P004,SR274,2023-08-31,605.77
T0741,P004,SR1481,2023-08-17,209.27
T0742,P003,SR2640,2023-09-11,129.95
T0743,P004,SR2494,2023-09-07,1269.2
T0744,P002,SR2446,2023-08-20,161.45
T0745,P001,SR224,2023-08-18,687.51
T0746,P004,SR2464,2023-09-12,379.4
T0747,P001,SR2427,2023-08-29,1265.19
T0748,P002,SR1244,2023-09-09,896.95
T0749,P003,SR1446,2023-09-15,854.17
T0750,P002,SR2549,2023-09-03,1277.38
T0751,P004,SR729,2023-08-27,1527.14
T0752,P004,SR2964,2023-08-26,260.98
T0753,P001,SR089,2023-08-30,1909.09
T0754,P002,SR1731,2023-09-11,800.15
T0755,P003,SR1791,2023-09-06,849.39
T0756,P004,SR1657,2023-09-08,1377.1
T0757,P003,SR2867,2023-08-31,1199.47
T0758,P003,SR947,2023-08-17,780.32
T0759,P002,SR066,2023-08-19,869.97
T0760,P001,SR307,2023-08-23,973.13
T0761,P002,SR983,2023-09-13,172.7
T0762,P004,SR886,2023-09-14,100.29
T0763,P004,SR1196,2023-09-11,552.54
T0764,P004,SR1787,2023-08-24,142.98
T0765,P002,SR2349,2023-08-22,1741.12
T0766,P001,SR1344,2023-08-24,522.97
T0767,P003,SR2718,2023-08-29,965.66
T0768,P003,SR1426,2023-09-02,134.14
T0769,P004,SR1003,2023-08-19,518.56
T0770,P001,SR1354,2023-08-17,764.72
T0771,P003,SR1655,2023-09-11,1371.98
T0772,P004,SR2316,2023-08-19,957.67
T0773,P002,SR1770,2023-09-05,810.5
T0774,P003,SR1621,2023-09-08,148.48
T0775,P003,SR2907,2023-08-30,132.79
T0776,P004,SR1064,2023-08-22,1598.22
T0777,P001,SR318,2023-09-04,945.52
T0778,P002,SR2182,2023-08-23,189.45
T0779,P002,SR980,2023-08-19,1123.49
T0780,P002,SR998,2023-08-28,1695.16
T0781,P001,SR735,2023-09-03,446.37
T0782,P003,SR1084,2023-09-07,1520.81
T0783,P001,SR2287,2023-08-28,930.64
T0784,P001,SR2803,2023-08-21,369.3
T0785,P002,SR938,2023-09-04,141.42
T0786,P001,SR1200,2023-09-14,809.27
T0787,P001,SR430,2023-08-28,1340.98
T0788,P002,SR1337,2023-09-08,379.46
T0789,P002,SR950,2023-08-16,720.13
T0790,P003,SR2260,2023-08-16,1805.14
T0791,P003,SR2321,2023-09-04,491.82
T0792,P001,SR1843,2023-09-06,1341.07
T0793,P003,SR082,2023-08-22,899.77
T0794,P001,SR2388,2023-08-22,1183.92
T0795,P002,SR2411,2023-08-23,1791.54
T0796,P002,SR2788,2023-08-21,172.4
T0797,P004,SR2438,2023-08-24,578.62
T0798,P001,SR2692,2023-08-25,1746.07
T0799,P001,SR1449,2023-09-08,1948.55
T0800,P001,SR1147,2023-08-17,891.35
T0801,P004,SR090,2023-08-22,291.69
T0802,P002,SR2875,2023-09-13,768.56
T0803,P003,SR1606,2023-08-28,1232.29
T0804,P001,SR645,2023-09-02,813.15
T0805,P002,SR307,2023-08-17,1866.99
T0806,P002,SR915,2023-08-17,1168.86
T0807,P001,SR599,2023-09-04,1211.42
T0808,P001,SR2400,2023-08-21,1591.98
T0809,P002,SR1338,2023-09-03,761.75
T0810,P001,SR1622,2023-08-27,183.7
T0811,P002,SR2019,2023-09-03,137.49
T0812,P002,SR2419,2023-08-19,1111.38
T0813,P004,SR1428,2023-09-15,1501.34
T0814,P003,SR2771,2023-08-20,985.21
T0815,P004,SR456,2023-08-27,678.86
T0816,P001,SR1549,2023-09-04,1748.94
T0817,P003,SR1791,2023-09-13,1398.35
T0818,P001,SR2543,2023-09-15,1810.37
T0819,P001,SR1017,2023-08-20,1335.41
T0820,P001,SR1950,2023-08-17,210.22
T0821,P003,SR1417,2023-09-05,1698.67
T0822,P002,SR160,2023-08-17,1368.21
T0823,P003,SR2327,2023-09-06,1121.38
T0824,P003,SR1431,2023-08-30,388.05
T0825,P003,SR1057,2023-08-19,1568.86
T0826,P001,SR1153,2023-08-22,1564.19
T0827,P001,SR423,2023-08-20,147.79
T0828,P004,SR874,2023-09-06,1124.21
T0829,P004,SR2915,2023-08-18,630.6
T0830,P002,SR1217,2023-08-23,508.16
T0831,P002,SR2250,2023-08-18,1672.25
T0832,P004,SR2532,2023-09-14,645.53
T0833,P003,SR418,2023-08-19,1893.75
T0834,P002,SR2622,2023-09-09,1458.23
T0835,P001,SR1087,2023-09-15,552.87
T0836,P001,SR2231,2023-09-10,1573.68
T0837,P004,SR786,2023-08-25,809.14
T0838,P003,SR1479,2023-09-08,261.2
T0839,P002,SR181,2023-08-26,1705.42
T0840,P004,SR263,2023-08-23,641.12
T0841,P004,SR1851,2023-08-19,143.27
T0842,P002,SR1532,2023-08-27,1145.17
T0843,P004,SR2314,2023-08-19,790.37
T0844,P002,SR1325,2023-08-27,798.89
T0845,P001,SR2917,2023-09-02,573.24
T0846,P002,SR618,2023-09-09,1132.26
T0847,P004,SR851,2023-08-28,1304.81
T0848,P001,SR1722,2023-09-15,1974.18
T0849,P004,SR1136,2023-08-22,985.43
T0850,P003,SR556,2023-08-24,449.64
T0851,P004,SR754,2023-08-17,1515.37
T0852,P003,SR2713,2023-08-26,421.23
T0853,P003,SR2228,2023-08-18,221.41
T0854,P002,SR1648,2023-09-12,674.4
T0855,P002,SR2680,2023-08-16,218.05
T0856,P001,SR895,2023-09-04,431.36
T0857,P002,SR121,2023-09-03,1238.53
T0858,P004,SR2090,2023-09-07,1739.57
T0859,P003,SR1736,2023-08-30,287.44
T0860,P003,SR1422,2023-09-09,1968.64
T0861,P001,SR1778,2023-08-25,1817.56
T0862,P003,SR2890,2023-08-23,1969.16
T0863,P004,SR591,2023-08-30,1611.32
T0864,P001,SR2680,2023-08-31,286.12
T0865,P004,SR1506,2023-09-11,1751.34
T0866,P003,SR2173,2023-08-31,1698.33
T0867,P004,SR2021,2023-08-30,915.67
T0868,P003,SR947,2023-08-31,580.36
T0869,P002,SR2204,2023-09-14,1529.06
T0870,P001,SR802,2023-09-01,817.99
T0871,P001,SR241,2023-08-19,1612.61
T0872,P003,SR2540,2023-09-15,149.36
T0873,P004,SR1813,2023-09-07,334.27
T0874,P002,SR2337,2023-08-20,471.95
T0875,P001,SR309,2023-08-20,813.42
T0876,P001,SR1609,2023-08-19,367.32
T0877,P002,SR775,2023-08-21,1215.0
T0878,P004,SR645,2023-09-11,310.9
T0879,P004,SR185,2023-09-01,544.39
T0880,P003,SR1778,2023-09-11,861.13
T0881,P003,SR513,2023-09-02,445.88
T0882,P004,SR2174,2023-08-19,1050.8
T0883,P001,SR1824,2023-08-17,121.65
T0884,P001,SR1511,2023-08-30,1222.11
T0885,P002,SR2674,2023-09-13,1163.41
T0886,P002,SR740,2023-08-20,164.79
T0887,P002,SR464,2023-08-23,1517.95
T0888,P001,SR2396,2023-08-31,1223.58
T0889,P001,SR2498,2023-08-30,1474.81
T0890,P002,SR2614,2023-08-28,1018.83
T0891,P003,SR975,2023-09-12,565.98
T0892,P001,SR666,2023-09-12,1697.02
T0893,P002,SR914,2023-08-31,1893.95
T0894,P004,SR2066,2023-09-02,867.4
T0895,P004,SR378,2023-09-09,1895.67
T0896,P001,SR886,2023-09-06,1862.67
T0897,P003,SR2605,2023-09-05,720.03
T0898,P004,SR2512,2023-08-26,853.7
T0899,P001,SR2493,2023-08-24,1517.15
T0900,P003,SR1981,2023-08-30,137.51
T0901,P001,SR1092,2023-08-18,1962.43
T0902,P004,SR2841,2023-09-13,447.58
T0903,P002,SR526,2023-09-05,1762.7
T0904,P003,SR2589,2023-08-19,1036.14
T0905,P003,SR2519,2023-08-26,774.87
T0906,P001,SR584,2023-08-16,783.12
T0907,P002,SR1356,2023-08-26,1576.58
T0908,P004,SR564,2023-09-15,826.11
T0909,P004,SR2851,2023-08-22,1373.71
T0910,P004,SR2911,2023-09-14,407.66
T0911,P002,SR2581,2023-09-03,1442.94
T0912,P002,SR424,2023-08-23,262.24
T0913,P002,SR2148,2023-08-21,1892.24
T0914,P002,SR190,2023-08-27,1843.29
T0915,P004,SR1588,2023-08-29,1894.75
T0916,P002,SR391,2023-09-07,559.46
T0917,P002,SR2140,2023-09-07,269.23
T0918,P003,SR1243,2023-09-08,1477.59
T0919,P004,SR2549,2023-08-16,1941.07
T0920,P004,SR1890,2023-09-01,1732.4
T0921,P002,SR1783,2023-09-06,1467.27
T0922,P002,SR1336,2023-09-06,772.0
T0923,P004,SR2609,2023-09-05,1345.62
T0924,P001,SR2342,2023-09-01,1328.14
T0925,P003,SR2073,2023-09-13,566.36
T0926,P004,SR1760,2023-08-20,513.86
T0927,P003,SR2336,2023-09-07,1655.71
T0928,P004,SR2354,2023-08-31,1715.15
T0929,P002,SR1733,2023-08-22,928.64
T0930,P002,SR1571,2023-08-17,1743.55
T0931,P001,SR102,2023-08-29,427.86
T0932,P001,SR1088,2023-08-21,1991.51
T0933,P001,SR227,2023-09-10,382.57
T0934,P001,SR967,2023-09-07,1805.39
T0935,P003,SR1658,2023-09-09,1026.29
T0936,P004,SR983,2023-08-18,1206.85
T0937,P001,SR091,2023-09-04,1049.24
T0938,P003,SR2875,2023-09-07,716.07
T0939,P004,SR670,2023-09-10,300.79
T0940,P003,SR1740,2023-09-07,714.79
T0941,P002,SR2943,2023-09-08,1470.66
T0942,P001,SR1497,2023-09-08,831.15
T0943,P004,SR287,2023-09-03,460.72
T0944,P004,SR1015,2023-09-01,872.22
T0945,P004,SR111,2023-08-16,461.53
T0946,P002,SR397,2023-09-05,280.87
T0947,P002,SR2258,2023-09-04,1774.65
T0948,P003,SR2868,2023-09-13,1946.21
T0949,P002,SR586,2023-09-12,1765.63
T0950,P003,SR1546,2023-09-04,579.12
T0951,P001,SR2475,2023-08-26,737.5
T0952,P001,SR1267,2023-08-19,942.92
T0953,P004,SR2262,2023-09-01,114.9
T0954,P002,SR2071,2023-08-29,1522.71
T0955,P002,SR1954,2023-09-06,658.41
T0956,P004,SR2578,2023-09-03,161.44
T0957,P004,SR2839,2023-09-01,1144.58
T0958,P001,SR1776,2023-09-15,1340.01
T0959,P002,SR2484,2023-08-22,180.65
T0960,P003,SR823,2023-08-23,1796.47
T0961,P003,SR1646,2023-08-29,1089.14
T0962,P002,SR458,2023-08-28,1573.02
T0963,P001,SR2622,2023-09-03,1251.64
T0964,P003,SR2331,2023-08-18,764.08
T0965,P003,SR2514,2023-08-22,123.34
T0966,P002,SR1514,2023-08-25,1566.25
T0967,P004,SR2048,2023-09-14,1461.8
T0968,P001,SR1360,2023-09-04,1401.75
T0969,P002,SR783,2023-09-14,1474.29
T0970,P004,SR2778,2023-09-10,293.88
T0971,P001,SR2654,2023-08-20,1297.61
T0972,P003,SR1232,2023-09-07,957.73
T0973,P002,SR2512,2023-09-11,1016.41
T0974,P004,SR224,2023-08-31,1654.44
T0975,P001,SR999,2023-09-06,518.51
T0976,P002,SR385,2023-08-26,327.08
T0977,P001,SR1624,2023-09-09,827.96
T0978,P004,SR585,2023-09-13,1274.51
T0979,P004,SR2439,2023-08-21,1530.98
T0980,P004,SR745,2023-09-03,1420.98
T0981,P002,SR120,2023-09-06,526.25
T0982,P004,SR2405,2023-09-03,1594.12
T0983,P003,SR144,2023-09-08,1322.59
T0984,P001,SR2293,2023-08-18,1199.22
T0985,P004,SR2486,2023-08-19,293.11
T0986,P003,SR1606,2023-09-10,1067.07
T0987,P001,SR2783,2023-09-05,1194.42
T0988,P001,SR019,2023-08-22,1401.09
T0989,P002,SR2321,2023-09-01,216.79
T0990,P004,SR1136,2023-08-24,1328.57
T0991,P003,SR2532,2023-08-22,214.03
T0992,P004,SR1959,2023-08-29,713.45
T0993,P004,SR2744,2023-09-11,505.42
T0994,P001,SR690,2023-09-14,710.31
T0995,P004,SR1872,2023-08-18,255.04
T0996,P004,SR156,2023-08-16,1361.84
T0997,P002,SR671,2023-09-14,1552.35
T0998,P004,SR2959,2023-09-12,1377.5
T0999,P001,SR1972,2023-08-18,473.76
T1000,P001,SR1969,2023-09-02,486.76
T1001,P002,SR2107,2023-09-03,160.44
T1002,P004,SR1342,2023-08-31,103.94
T1003,P003,SR2436,2023-09-06,863.62
T1004,P003,SR922,2023-08-17,1381.63
T1005,P004,SR2579,2023-09-08,714.81
T1006,P003,SR2698,2023-09-04,916.57
T1007,P003,SR692,2023-08-18,215.7
T1008,P003,SR1058,2023-09-08,321.11
T1009,P003,SR1696,2023-08-31,1382.07
T1010,P001,SR119,2023-09-15,890.77
T1011,P003,SR641,2023-08-29,226.37
T1012,P001,SR2954,2023-08-23,1601.52
T1013,P002,SR1196,2023-08-24,137.21
T1014,P003,SR2250,2023-09-01,646.04
T1015,P003,SR1187,2023-08-22,900.75
T1016,P004,SR601,2023-08-20,127.98
T1017,P004,SR2540,2023-09-08,1082.56
T1018,P001,SR020,2023-09-10,1857.68
T1019,P003,SR2093,2023-08-16,1869.14
T1020,P002,SR1752,2023-09-01,489.46
T1021,P001,SR1603,2023-08-31,377.9
T1022,P002,SR237,2023-08-16,1424.11
T1023,P003,SR1997,2023-09-02,1655.23
T1024,P004,SR2026,2023-08-30,591.84
T1025,P004,SR800,2023-09-10,232.09
T1026,P004,SR2766,2023-08-25,914.42
T1027,P003,SR2956,2023-08-24,1714.37
T1028,P002,SR1382,2023-09-04,424.45
T1029,P001,SR173,2023-09-12,1737.3
T1030,P004,SR2658,2023-08-27,673.16
T1031,P003,SR1792,2023-08-21,1236.31
T1032,P002,SR2589,2023-09-05,1971.59
T1033,P002,SR1598,2023-08-21,668.94
T1034,P003,SR2110,2023-09-15,746.92
T1035,P001,SR1442,2023-09-11,359.69
T1036,P002,SR875,2023-09-08,661.74
T1037,P004,SR2396,2023-09-08,318.13
T1038,P002,SR2719,2023-08-27,1669.13
T1039,P003,SR2443,2023-08-24,1715.44
T1040,P002,SR498,2023-09-04,1841.21
T1041,P002,SR2190,2023-08-30,435.13
T1042,P003,SR317,2023-09-06,244.45
T1043,P002,SR1639,2023-08-29,1070.8
T1044,P004,SR1195,2023-09-13,1718.92
T1045,P003,SR407,2023-08-25,1207.19
T1046,P002,SR1743,2023-08-28,151.03
T1047,P003,SR1441,2023-09-12,1166.66
T1048,P003,SR2501,2023-08-21,245.25
T1049,P004,SR1712,2023-09-02,1576.73
T1050,P004,SR2262,2023-08-31,823.37
T1051,P003,SR1191,2023-08-31,1659.75
T1052,P003,SR1214,2023-09-02,898.05
T1053,P004,SR1147,2023-08-28,745.6
T1054,P003,SR2089,2023-09-04,1184.56
T1055,P004,SR012,2023-08-26,1490.65
T1056,P003,SR2735,2023-09-09,482.59
T1057,P004,SR1715,2023-09-13,1120.12
T1058,P004,SR2001,2023-09-12,744.51
T1059,P001,SR2228,2023-08-27,1812.11
T1060,P003,SR534,2023-09-15,378.44
T1061,P002,SR1977,2023-09-12,1787.87
T1062,P001,SR2923,2023-09-09,1709.48
T1063,P003,SR2772,2023-08-30,1034.44
T1064,P003,SR1474,2023-08-27,1384.47
T1065,P003,SR1836,2023-08-29,1969.1
T1066,P004,SR2056,2023-09-14,1035.45
T1067,P001,SR2397,2023-09-04,1658.67
T1068,P004,SR979,2023-08-16,875.1
T1069,P001,SR2286,2023-09-01,359.8
T1070,P003,SR2404,2023-09-06,387.88
T1071,P004,SR1040,2023-09-09,913.54
T1072,P004,SR2284,2023-09-12,412.62
T1073,P001,SR487,2023-09-11,154.3
T1074,P001,SR1786,2023-09-15,1588.36
T1075,P004,SR1009,2023-08-26,1725.88
T1076,P004,SR497,2023-08-30,611.99
T1077,P004,SR161,2023-09-13,1809.59
T1078,P003,SR1187,2023-09-01,1209.43
T1079,P003,SR798,2023-09-10,458.48
T1080,P002,SR2431,2023-08-23,353.64
T1081,P002,SR410,2023-09-09,774.66
T1082,P003,SR2609,2023-08-24,1763.69
T1083,P001,SR2635,2023-08-19,856.76
T1084,P003,SR1316,2023-09-10,961.03
T1085,P002,SR1338,2023-09-08,1625.11
T1086,P004,SR2123,2023-09-15,715.31
T1087,P004,SR1347,2023-09-07,1856.24
T1088,P001,SR1698,2023-08-30,1757.4
T1089,P001,SR2286,2023-09-04,1965.95
T1090,P004,SR603,2023-08-31,1162.17
T1091,P004,SR396,2023-09-13,1937.1
T1092,P001,SR2231,2023-09-04,1767.05
T1093,P001,SR2186,2023-09-12,1610.95
T1094,P001,SR2598,2023-09-04,381.14
T1095,P003,SR2369,2023-09-08,1654.27
T1096,P004,SR1490,2023-08-21,717.97
T1097,P004,SR1401,2023-08-21,1708.99
T1098,P002,SR1922,2023-08-22,640.66
T1099,P001,SR1420,2023-09-07,1154.01
T1100,P001,SR1840,2023-08-24,626.28
T1101,P001,SR393,2023-08-21,1074.8
T1102,P003,SR1969,2023-09-11,1779.31
T1103,P002,SR1488,2023-09-12,1318.85
T1104,P003,SR607,2023-08-18,1159.31
T1105,P002,SR514,2023-09-14,1516.64
T1106,P002,SR1447,2023-08-27,989.16
T1107,P003,SR2510,2023-08-24,538.91
T1108,P002,SR1276,2023-08-30,463.14
T1109,P004,SR765,2023-08-23,882.37
T1110,P004,SR1802,2023-09-06,888.46
T1111,P001,SR2971,2023-08-20,683.49
T1112,P003,SR773,2023-09-12,163.3
T1113,P001,SR2893,2023-09-09,1826.08
T1114,P002,SR584,2023-09-08,1817.25
T1115,P002,SR2438,2023-09-02,1421.7
T1116,P002,SR2659,2023-09-15,1352.96
T1117,P004,SR868,2023-09-10,1894.48
T1118,P004,SR2154,2023-08-28,1348.78
T1119,P003,SR1949,2023-08-30,1627.49
T1120,P003,SR2513,2023-08-24,268.56
T1121,P004,SR2732,2023-09-08,651.34
T1122,P001,SR2576,2023-08-29,1235.14
T1123,P001,SR2888,2023-09-01,447.82
T1124,P003,SR1303,2023-09-01,670.01
T1125,P001,SR709,2023-09-05,1128.2
T1126,P004,SR2826,2023-08-30,1853.37
T1127,P001,SR2853,2023-09-12,1055.05
T1128,P002,SR1444,2023-09-07,1692.05
T1129,P004,SR870,2023-09-04,577.82
T1130,P001,SR2710,2023-08-16,1449.76
T1131,P002,SR475,2023-09-06,1903.17
T1132,P001,SR1592,2023-09-03,598.53
T1133,P004,SR1856,2023-09-07,1035.09
T1134,P004,SR818,2023-08-17,561.96
T1135,P002,SR570,2023-09-01,958.13
T1136,P001,SR2117,2023-09-12,1553.01
T1137,P001,SR1271,2023-09-06,164.63
T1138,P003,SR351,2023-09-12,722.19
T1139,P003,SR892,2023-09-13,1611.97
T1140,P004,SR2547,2023-08-22,399.71
T1141,P001,SR1310,2023-08-30,508.71
T1142,P003,SR699,2023-08-17,910.68
T1143,P004,SR1843,2023-08-24,720.53
T1144,P001,SR2261,2023-08-19,1093.61
T1145,P004,SR784,2023-08-31,1482.06
T1146,P004,SR2325,2023-08-31,1222.71
T1147,P002,SR1768,2023-09-02,691.23
T1148,P003,SR512,2023-08-23,1013.52
T1149,P003,SR2824,2023-09-13,483.14
T1150,P002,SR2701,2023-09-11,1998.9
T1151,P001,SR143,2023-08-23,856.72
T1152,P003,SR2734,2023-09-08,1037.28
T1153,P003,SR2948,2023-08-17,1047.06
T1154,P003,SR790,2023-08-30,1633.64
T1155,P001,SR958,2023-08-28,987.39
T1156,P002,SR731,2023-09-04,1069.82
T1157,P001,SR2969,2023-08-17,1729.4
T1158,P004,SR2833,2023-09-01,181.02
T1159,P002,SR105,2023-09-03,985.64
T1160,P003,SR597,2023-08-16,790.15
T1161,P002,SR2857,2023-09-05,852.57
T1162,P003,SR780,2023-09-11,697.51
T1163,P002,SR1790,2023-09-04,1347.02
T1164,P004,SR739,2023-09-15,1754.67
T1165,P002,SR1197,2023-09-07,1600.65
T1166,P001,SR1685,2023-08-28,1921.13
T1167,P004,SR2608,2023-08-19,1272.68
T1168,P003,SR465,2023-08-17,353.08
T1169,P003,SR1013,2023-09-10,1749.61
T1170,P001,SR2375,2023-09-10,1726.75
T1171,P003,SR918,2023-09-08,221.86
T1172,P003,SR098,2023-09-06,1463.18
T1173,P001,SR367,2023-08-26,1401.71
T1174,P002,SR1933,2023-08-28,651.11
T1175,P003,SR1710,2023-08-26,1191.26
T1176,P002,SR2607,2023-09-05,1830.93
T1177,P003,SR352,2023-09-03,1429.33
T1178,P001,SR2155,2023-08-30,1767.7
T1179,P002,SR008,2023-09-14,336.17
T1180,P002,SR389,2023-09-12,194.76
T1181,P001,SR532,2023-08-27,384.39
T1182,P002,SR313,2023-08-26,1624.79
T1183,P001,SR351,2023-09-08,900.19
T1184,P001,SR721,2023-09-04,554.81
T1185,P001,SR2615,2023-09-06,153.96
T1186,P004,SR2305,2023-09-06,484.4
T1187,P001,SR2973,2023-09-06,1259.88
T1188,P002,SR1127,2023-08-17,1079.61
T1189,P002,SR2243,2023-08-24,1642.5
T1190,P002,SR2209,2023-08-24,890.33
T1191,P003,SR2751,2023-08-17,946.18
T1192,P001,SR2529,2023-09-07,175.32
T1193,P001,SR1906,2023-08-31,1809.55
T1194,P003,SR187,2023-09-06,1970.68
T1195,P002,SR117,2023-09-05,235.33
T1196,P001,SR2181,2023-08-18,962.81
T1197,P003,SR1184,2023-09-03,453.78
T1198,P004,SR033,2023-08-31,438.82
T1199,P001,SR1366,2023-09-07,715.67
T1200,P001,SR2961,2023-09-07,533.49
T1201,P001,SR301,2023-08-27,1714.2
T1202,P004,SR635,2023-09-03,1416.16
T1203,P003,SR2318,2023-08-29,1523.19
T1204,P004,SR2879,2023-09-08,287.24
